#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	36555	37722	PmrE	1-1168/1168	===============	0/0	100.00	95.38	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	88104	89352	mdtA	1-1249/1249	===============	0/0	100.00	98.16	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	89351	92474	mdtB	1-3124/3124	===============	0/0	100.00	97.95	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	92474	95552	mdtC	1-3079/3079	===============	0/0	100.00	98.12	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	96964	98368	baeS	1-1405/1405	===============	0/0	100.00	98.72	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	98364	99087	baeR	1-724/724	===============	0/0	100.00	99.45	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.1	287423	288392	PmrF	1-970/970	===============	0/0	100.00	99.28	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.10	174452	174866	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.107	1	63	AAC(6')-Ib'	38-100/3902	=..............	0/0	1.61	100.00	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.107	80	553	dfrA5	1-474/474	===============	0/0	100.00	100.00	card	DQ278190:1-475
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.11	96921	100367	mfd	1-3447/3447	===============	0/0	100.00	98.75	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.11	145531	146740	mdtH	1-1210/1210	===============	0/0	100.00	98.76	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.11	155370	156597	mdtG	1-1228/1228	===============	0/0	100.00	99.35	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.13	124750	127899	acrB	1-3150/3150	===============	0/0	100.00	99.11	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.13	127922	129115	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.83	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.130	77	370	OXA-2	45-338/828	=======........	0/0	35.51	99.32	card	M95287.4:1-829
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.14	36932	38272	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	99.33	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.14	87982	89448	mdtP	1-1467/1467	===============	0/0	100.00	98.23	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.14	89445	91496	mdtO	1-2052/2052	===============	0/0	100.00	98.78	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.14	91496	92527	mdtN	1-1032/1032	===============	0/0	100.00	97.97	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.14	115256	116900	PmrC	1-1645/1645	===============	0/0	100.00	99.21	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.17	70228	70583	tet34	66-421/465	.=======/=====.	2/2	76.34	75.63	card	AB061440:306-771
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.18	63988	65362	cpxA	1-1375/1375	===============	0/0	100.00	98.55	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.18	65358	66056	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	97.85	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.2	5358	8463	acrF	1-3106/3106	===============	0/0	100.00	99.03	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.2	8474	9632	acrE	1-1159/1159	===============	0/0	100.00	98.97	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.2	10030	10693	acrS	1-664/664	===============	0/0	100.00	98.64	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.2	202383	203762	patA	1-1380/1380	===============	0/0	100.00	99.49	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.2	219115	219935	bacA	3-823/823	===============	0/0	99.76	98.66	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.2	242294	243781	tolC	1-1488/1488	===============	0/0	100.00	98.39	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.22	31800	35394	evgS	1-3595/3595	===============	0/0	100.00	99.50	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.22	35399	36013	evgA	1-615/616	===============	0/0	99.84	99.02	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.22	36537	37593	emrK	1-1057/1057	===============	0/0	100.00	98.67	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.22	37592	39131	emrY	1-1540/1540	===============	0/0	100.00	98.77	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.24	51502	51886	marA	1-385/385	===============	0/0	100.00	99.48	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.25	3562	5101	emrB	1-1540/1540	===============	0/0	100.00	98.51	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.25	5117	6290	emrA	1-1174/1174	===============	0/0	100.00	98.21	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.25	6417	6947	emrR	1-531/531	===============	0/0	100.00	100.00	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.3	26197	27429	mdfA	1-1233/1233	===============	0/0	100.00	97.41	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.3	109218	110966	msbA	1-1749/1749	===============	0/0	100.00	99.03	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.31	1	195	Escherichia_coli_emrE	12-206/1244	===............	0/0	15.68	98.46	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.31	39261	39671	Escherichia_coli_emrE	410-820/1244	....======.....	0/0	33.04	92.46	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.33	5360	5924	tet(C)	1-565/565	========/======	2/2	99.82	76.50	card	AY171578:1-565
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.37	22319	22991	kdpE	1-673/678	===============	0/0	99.26	97.18	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.43	21353	21547	Escherichia_coli_emrE	12-206/1244	===............	0/0	15.68	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa	ERZ3165321.46	6454	7862	mdtK	1-1409/1425	========/======	2/4	98.74	75.48	card	CP014358.1:2161326-2162751
