#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.1	288884	289301	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.10	128353	131467	acrD	1-3115/3115	===============	0/0	100.00	98.43	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.11	78950	79919	PmrF	1-970/970	===============	0/0	100.00	97.53	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.13	57462	58836	cpxA	1-1375/1375	===============	0/0	100.00	98.47	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.13	58832	59530	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	99.14	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.16	101258	102490	mdfA	1-1233/1233	===============	0/0	100.00	96.43	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.17	48026	49202	mdtL	1-1177/1177	===============	0/0	100.00	96.86	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.17	81796	82986	emrD	1-1191/1191	===============	0/0	100.00	97.90	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.2	28178	29047	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	97.13	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.2	35390	37032	YojI	1-1644/1644	========/======	1/1	99.94	97.32	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.2	121458	122402	leuO	1-945/945	===============	0/0	100.00	97.99	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.20	20083	20467	marA	1-385/385	===============	0/0	100.00	98.18	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.24	19243	22689	mfd	1-3447/3447	===============	0/0	100.00	97.10	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.24	67892	69101	mdtH	1-1210/1210	===============	0/0	100.00	98.18	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.24	77731	78958	mdtG	1-1228/1228	===============	0/0	100.00	98.29	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.27	40726	41398	kdpE	1-673/678	===============	0/0	99.26	95.99	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11658_4_83.fa	ERZ3165950.29	3673	5212	emrB	1-1540/1540	===============	0/0	100.00	97.79	card	U00096:2812616-2814155
