#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.1	6546	8294	msbA	1-1749/1749	===============	0/0	100.00	98.74	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.1	134161	135388	mdtG	1-1228/1228	===============	0/0	100.00	98.37	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.1	144019	145227	mdtH	1-1210/1210	========/======	1/1	99.92	97.93	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.1	191145	194589	mfd	1-3445/3447	===============	0/0	99.94	98.32	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.10	90762	92170	mdtK	1-1409/1425	========/======	2/4	98.74	75.12	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.119	755	1913	mdtE	1-1159/1159	===============	0/0	100.00	98.53	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.119	1938	5052	mdtF	1-3115/3115	===============	0/0	100.00	98.01	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.119	5414	6142	gadW	1-729/729	===============	0/0	100.00	96.71	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.119	6510	7335	gadX	1-826/826	===============	0/0	100.00	93.95	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.123	4954	5368	H-NS	1-415/415	===============	0/0	100.00	99.52	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.13	318	1262	leuO	1-945/945	===============	0/0	100.00	97.35	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.132	5189	5523	acrF	2772-3106/3106	.............==	0/0	10.79	97.31	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.143	399	1557	acrE	1-1159/1159	===============	0/0	100.00	98.53	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.143	1568	4349	acrF	1-2782/3106	==============.	0/0	89.57	98.38	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.146	3650	3761	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.04	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.18	54518	55195	kdpE	1-678/678	===============	0/0	100.00	96.75	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.2	107139	108371	mdfA	1-1233/1233	===============	0/0	100.00	96.84	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.21	41600	42776	mdtL	1-1177/1177	===============	0/0	100.00	96.43	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.25	42555	43895	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	97.99	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.28	37993	41107	acrD	1-3115/3115	===============	0/0	100.00	98.65	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.3	145950	146583	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.33	45940	46603	acrS	1-664/664	===============	0/0	100.00	97.74	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.34	27608	28477	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.89	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.34	34820	36462	YojI	1-1644/1644	========/======	1/1	99.94	98.48	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.35	21238	21622	marA	1-385/385	===============	0/0	100.00	99.74	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.37	3673	5212	emrB	1-1540/1540	===============	0/0	100.00	98.25	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.37	5228	6401	emrA	1-1174/1174	===============	0/0	100.00	97.96	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.37	6528	7058	emrR	1-531/531	===============	0/0	100.00	99.44	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.4	59544	60918	cpxA	1-1375/1375	===============	0/0	100.00	98.76	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.4	60914	61612	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	98.14	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11657_6_33.fa	ERZ3165045.40	16529	19678	acrB	1-3150/3150	===============	0/0	100.00	99.08	card	NC_000913.3:481254-484404
