#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.1	51870	52287	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.10	37341	38681	Escherichia_coli_LamB	1-1341/1341	========/======	3/10	99.63	97.62	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.10	111144	112610	mdtP	1-1467/1467	===============	0/0	100.00	97.55	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.10	112607	114658	mdtO	1-2052/2052	===============	0/0	100.00	97.17	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.10	114658	115689	mdtN	1-1032/1032	===============	0/0	100.00	95.83	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.10	144911	146555	PmrC	1-1645/1645	===============	0/0	100.00	90.94	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.11	140993	141937	leuO	1-945/945	===============	0/0	100.00	97.99	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.13	73511	74209	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	99.14	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.13	74205	75579	cpxA	1-1375/1375	===============	0/0	100.00	98.47	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.14	66270	67912	YojI	1-1644/1644	========/======	1/1	99.94	97.57	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.14	74255	75124	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	98.39	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.2	5189	8294	acrF	1-3106/3106	===============	0/0	100.00	96.94	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.2	8305	9463	acrE	1-1159/1159	===============	0/0	100.00	98.10	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.2	9861	10524	acrS	1-664/664	===============	0/0	100.00	98.19	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.2	193306	194685	patA	1-1380/1380	===============	0/0	100.00	97.10	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.2	209921	210741	bacA	3-823/823	===============	0/0	99.76	98.05	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.2	236526	238013	tolC	1-1488/1488	========/======	2/6	99.80	97.32	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.21	48025	49201	mdtL	1-1177/1177	===============	0/0	100.00	96.86	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.21	81795	82985	emrD	1-1191/1191	===============	0/0	100.00	97.90	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.22	3673	5212	emrB	1-1540/1540	===============	0/0	100.00	97.79	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.22	5228	6401	emrA	1-1174/1174	===============	0/0	100.00	98.21	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.22	6528	7058	emrR	1-531/531	===============	0/0	100.00	98.49	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.24	56137	59251	acrD	1-3115/3115	===============	0/0	100.00	98.43	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.25	31401	32073	kdpE	1-673/678	===============	0/0	99.26	95.99	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.27	24820	25204	marA	1-385/385	===============	0/0	100.00	98.18	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.3	49122	50870	msbA	1-1749/1749	===============	0/0	100.00	97.77	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.3	175506	176733	mdtG	1-1228/1228	===============	0/0	100.00	98.29	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.3	185363	186572	mdtH	1-1210/1210	===============	0/0	100.00	98.18	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.3	231775	235221	mfd	1-3447/3447	===============	0/0	100.00	97.10	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.30	205	1744	emrY	1-1540/1540	===============	0/0	100.00	97.66	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.30	1743	2799	emrK	1-1057/1057	===============	0/0	100.00	97.54	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.30	3323	3938	evgA	1-616/616	===============	0/0	100.00	99.19	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.30	3942	7536	evgS	1-3595/3595	===============	0/0	100.00	96.25	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.32	339	1550	mdtM	1-1212/1234	===============	0/0	98.22	95.55	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.39	4953	5367	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.4	205375	208524	acrB	1-3150/3150	===============	0/0	100.00	98.86	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.4	208547	209740	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.00	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11657_6_29.fa	ERZ3164888.45	1	67	Escherichia_coli_emrE	140-206/1244	.==............	0/0	5.39	97.02	card	Z11877.1:1-1245
