#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	64017	64740	baeR	1-724/724	===============	0/0	100.00	99.17	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	64736	66140	baeS	1-1405/1405	===============	0/0	100.00	99.64	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	67552	70630	mdtC	1-3079/3079	===============	0/0	100.00	98.96	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	70630	73753	mdtB	1-3124/3124	===============	0/0	100.00	99.71	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	73752	75000	mdtA	1-1249/1249	===============	0/0	100.00	98.16	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	124206	125373	PmrE	1-1168/1168	========/======	6/12	99.49	84.41	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.1	182176	183584	mdtK	1-1409/1425	========/======	2/4	98.74	75.19	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.10	16927	18154	mdtG	1-1228/1228	===============	0/0	100.00	99.43	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.10	26784	27993	mdtH	1-1210/1210	===============	0/0	100.00	98.51	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.10	73198	76644	mfd	1-3447/3447	===============	0/0	100.00	99.07	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.11	5348	8453	acrF	1-3106/3106	===============	0/0	100.00	99.03	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.11	8464	9622	acrE	1-1159/1159	===============	0/0	100.00	98.79	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.11	10020	10683	acrS	1-664/664	===============	0/0	100.00	99.40	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.12	44529	46016	tolC	1-1488/1488	===============	0/0	100.00	98.45	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.12	68374	69194	bacA	3-823/823	===============	0/0	99.76	98.90	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.12	84544	85923	patA	1-1380/1380	===============	0/0	100.00	99.56	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.13	16126	17874	msbA	1-1749/1749	===============	0/0	100.00	99.20	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.13	99641	100873	mdfA	1-1233/1233	===============	0/0	100.00	97.57	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.15	54018	57132	acrD	1-3115/3115	===============	0/0	100.00	98.91	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.16	1	68	Escherichia_coli_emrE	139-206/1244	.==............	0/0	5.47	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.18	28898	32492	evgS	1-3595/3595	===============	0/0	100.00	99.44	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.18	32497	33111	evgA	1-615/616	===============	0/0	99.84	99.02	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.18	33635	34691	emrK	1-1057/1057	===============	0/0	100.00	99.72	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.18	34690	36229	emrY	1-1540/1540	===============	0/0	100.00	98.25	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.20	4005	5647	YojI	1-1644/1644	========/======	1/1	99.94	98.91	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.20	11990	12859	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.31	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.20	82734	83967	mdtM	1-1234/1234	===============	0/0	100.00	95.95	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.21	1	66	Escherichia_coli_emrE	140-205/1244	.==............	0/0	5.31	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.23	64127	65501	cpxA	1-1375/1375	===============	0/0	100.00	98.76	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.23	65497	66195	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	97.85	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.25	51501	51885	marA	1-385/385	===============	0/0	100.00	99.48	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.26	10204	10315	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.93	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.27	28359	28536	Escherichia_coli_emrE	205-382/1244	..===..........	0/0	14.31	94.38	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.29	8070	8291	vgaC	1-222/231	===============	0/0	96.10	83.78	card	KU302801:102200-102431
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.3	40349	41542	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.83	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.3	41565	44714	acrB	1-3150/3150	===============	0/0	100.00	99.08	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11658_6_58.fa	ERZ3164944.3	261517	261872	tet34	66-421/465	.=======/=====.	2/2	76.34	75.35	card	AB061440:306-771
