#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.1	49229	50477	mdtA	1-1249/1249	===============	0/0	100.00	97.44	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.1	50476	53599	mdtB	1-3124/3124	===============	0/0	100.00	96.73	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.1	53599	56677	mdtC	1-3079/3079	===============	0/0	100.00	97.14	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.1	58089	59493	baeS	1-1405/1405	===============	0/0	100.00	96.37	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.1	59489	60210	baeR	1-722/724	===============	0/0	99.72	98.06	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.1	260184	261153	PmrF	1-970/970	===============	0/0	100.00	97.94	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.10	94702	98148	mfd	1-3447/3447	===============	0/0	100.00	97.50	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.10	144124	145333	mdtH	1-1210/1210	===============	0/0	100.00	98.02	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.10	153963	155190	mdtG	1-1228/1228	===============	0/0	100.00	98.70	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.12	125030	125693	acrS	1-664/664	===============	0/0	100.00	97.59	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.12	126091	127249	acrE	1-1159/1159	===============	0/0	100.00	98.19	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.12	127260	130365	acrF	1-3106/3106	===============	0/0	100.00	97.52	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.14	52079	53255	mdtL	1-1177/1177	===============	0/0	100.00	96.60	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.14	89633	90823	emrD	1-1191/1191	===============	0/0	100.00	98.32	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.15	15080	15713	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.15	106418	107294	CTX-M-15	1-877/877	===============	0/0	100.00	100.00	card	AY044436:1436-2312
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.16	28123	29767	PmrC	1-1645/1645	===============	0/0	100.00	98.24	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.16	58948	59979	mdtN	1-1032/1032	===============	0/0	100.00	97.67	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.16	59979	62030	mdtO	1-2052/2052	===============	0/0	100.00	96.59	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.16	62027	63493	mdtP	1-1467/1467	===============	0/0	100.00	96.39	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.19	7445	8853	mdtK	1-1409/1425	========/======	2/4	98.74	75.34	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.2	107931	109163	mdfA	1-1233/1233	===============	0/0	100.00	96.84	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.2	227629	229377	msbA	1-1749/1749	===============	0/0	100.00	98.86	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.22	54550	55890	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	98.06	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/18090_7_21.fa	ERZ3485229.23	80	1090	TEM-4	51-1061/1061	===============	0/0	95.29	99.01	card	NG_050265:1-1062
