#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.114	1	67	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.114	209	868	catA1_1	1-660/660	===============	0/0	100.00	99.55	resfinder	V00622
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.114	1383	1447	catB4_1	442-506/549	............==.	0/0	11.84	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.151	671	777	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.53	1	67	catB4_1	442-508/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.6	189504	189571	catB4_1	442-509/549	............==.	0/0	12.39	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.76	5391	5570	aadA1_1	1-187/972	===...../......	3/7	18.52	93.58	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.76	5576	6149	dfrA7_1	1-570/570	========/======	3/4	100.00	98.78	resfinder	AJ419170
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.86	496	1356	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/home/ryder/AMR_PROJECT/assemblies/11658_8_67.fa	ERZ3165276.86	1836	3020	tet(D)_1	1-1185/1185	===============	0/0	100.00	100.00	resfinder	AF467077
