#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.101	1	65	catB4_1	443-507/549	............==.	0/0	11.84	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.101	135	1056	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.117	589	1449	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	1	67	aadA1_1	108-174/972	.==............	0/0	6.89	100.00	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	86	559	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	690	1478	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.125	1534	1601	catB4_1	442-509/549	............==.	0/0	12.39	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.126	1	170	aadA1_1	1-174/972	===...../......	2/4	17.49	97.70	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.137	288	947	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.201	271	377	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.71	4559	5485	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.71	11398	12297	aac(3)-VIa_1	1-900/900	===============	0/0	100.00	99.78	resfinder	M88012
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.71	12464	13328	aadA1_1	108-972/972	.==============	0/0	88.99	99.77	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.75	1	67	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.92	1	66	catB4_1	443-508/549	............==.	0/0	12.02	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.92	1929	2744	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.92	2805	3608	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.92	3608	4444	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.92	4452	4518	catB4_1	442-508/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.94	2068	3273	tet(B)_4	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777
