#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.106	67	137	aadA1_1	171-241/972	..==...........	0/0	7.30	100.00	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.106	220	693	dfrA1_30	1-474/474	===============	0/0	100.00	100.00	resfinder	JQ690541
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.106	710	777	aadA1_1	108-175/972	.==............	0/0	7.00	100.00	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.107	671	777	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.127	1	167	aadA1_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.47	989	2194	tet(B)_4	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.57	13329	13398	catB4_1	440-509/549	............==.	0/0	12.75	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.71	1	67	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.71	433	1269	strB_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.71	1269	2072	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.71	2133	2948	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.71	4352	4418	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.73	921	1847	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.73	2265	3056	aadA2_2	1-792/792	===============	0/0	100.00	99.75	resfinder	JQ364967
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.73	3174	4088	blaCARB-2_1	1-915/915	===============	0/0	100.00	100.00	resfinder	M69058
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.73	4107	4173	aadA1_1	108-174/972	.==............	0/0	6.89	100.00	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11658_4_38.fa	ERZ3165020.79	2280	3140	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
