#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	1	80	Escherichia_coli_emrE	127-206/1244	.==............	0/0	6.43	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	22053	23461	mdtK	1-1409/1425	========/======	2/4	98.74	75.19	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	80264	81431	PmrE	1-1168/1168	========/======	6/12	99.49	84.50	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	130637	131885	mdtA	1-1249/1249	===============	0/0	100.00	98.16	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	131884	135007	mdtB	1-3124/3124	===============	0/0	100.00	99.71	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	135007	138085	mdtC	1-3079/3079	===============	0/0	100.00	98.96	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	139497	140901	baeS	1-1405/1405	===============	0/0	100.00	99.64	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	140897	141620	baeR	1-724/724	===============	0/0	100.00	99.03	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.1	330044	331013	PmrF	1-970/970	===============	0/0	100.00	99.38	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.10	91964	93154	emrD	1-1191/1191	===============	0/0	100.00	98.24	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.10	129663	130839	mdtL	1-1177/1177	===============	0/0	100.00	97.03	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.11	30216	31448	mdfA	1-1233/1233	===============	0/0	100.00	97.57	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.13	18296	19523	mdtG	1-1228/1228	===============	0/0	100.00	99.43	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.13	28153	29362	mdtH	1-1210/1210	===============	0/0	100.00	98.51	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.13	74567	78013	mfd	1-3447/3447	===============	0/0	100.00	99.07	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.14	64753	65697	leuO	1-945/945	===============	0/0	100.00	99.26	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.15	126852	127524	kdpE	1-673/678	===============	0/0	99.26	97.18	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.16	4017	5659	YojI	1-1644/1644	========/======	1/1	99.94	98.91	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.16	12002	12871	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.31	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.16	75756	76989	mdtM	1-1234/1234	===============	0/0	100.00	95.95	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.17	1	79	Escherichia_coli_emrE	128-206/1244	.==............	0/0	6.35	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.18	51612	51996	marA	1-385/385	===============	0/0	100.00	99.48	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.22	2979	3677	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	97.85	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.22	3673	5047	cpxA	1-1375/1375	===============	0/0	100.00	98.76	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.24	7269	8756	tolC	1-1488/1488	===============	0/0	100.00	98.45	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.27	16139	17887	msbA	1-1749/1749	===============	0/0	100.00	99.20	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.29	3740	5279	emrB	1-1540/1540	===============	0/0	100.00	99.94	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.29	5295	6468	emrA	1-1174/1174	===============	0/0	100.00	98.30	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.29	6595	7125	emrR	1-531/531	===============	0/0	100.00	100.00	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.29	37113	37191	Escherichia_coli_emrE	127-205/1244	.==............	0/0	6.35	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.3	135372	138486	acrD	1-3115/3115	===============	0/0	100.00	98.91	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.3	224449	228043	evgS	1-3595/3595	===============	0/0	100.00	99.44	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.3	228048	228662	evgA	1-615/616	===============	0/0	99.84	99.02	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.3	229186	230242	emrK	1-1057/1057	===============	0/0	100.00	99.72	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.3	230241	231780	emrY	1-1540/1540	===============	0/0	100.00	98.31	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.35	8444	8799	tet34	66-421/465	.=======/=====.	2/2	76.34	75.35	card	AB061440:306-771
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.4	165000	166644	PmrC	1-1645/1645	===============	0/0	100.00	99.39	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.4	189301	190332	mdtN	1-1032/1032	===============	0/0	100.00	97.97	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.4	190332	192383	mdtO	1-2052/2052	===============	0/0	100.00	98.39	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.4	192380	193846	mdtP	1-1467/1467	===============	0/0	100.00	98.09	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.4	243462	244802	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	99.33	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.40	830	2045	floR	1-1216/1216	===============	0/0	100.00	99.75	card	AF231986:3308-4523
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.40	11805	12680	CTX-M-65	1-876/877	===============	0/0	99.89	100.00	card	EF418608:10-886
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.41	1	78	Escherichia_coli_emrE	128-205/1244	.==............	0/0	6.27	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.44	6856	7683	OXA-2	1-828/828	===============	0/0	100.00	100.00	card	M95287.4:1-829
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.45	2646	2894	AAC(6')-Ib7	1-249/980	====...........	0/0	25.41	98.80	card	Y11946.1:1-981
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.45	2895	3393	dfrA12	1-499/499	===============	0/0	100.00	100.00	card	KJ363320:73-571
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.45	3812	4591	aadA2	1-780/780	===============	0/0	100.00	99.87	card	AF156486:5013-5793
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.45	4606	4701	AAC(6')-Ib'	3807-3902/3902	..............=	0/0	2.46	91.67	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.45	5096	5936	sul1	1-841/841	===============	0/0	100.00	100.00	card	JF969163:1054-1894
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.46	5039	5899	AAC(3)-IIa	1-861/861	===============	0/0	100.00	100.00	card	NC_020088.1:15618-16479
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.5	10015	10835	bacA	3-823/823	===============	0/0	99.76	98.90	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.5	26185	27564	patA	1-1380/1380	===============	0/0	100.00	99.56	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.5	226384	227047	acrS	1-664/664	===============	0/0	100.00	99.40	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/18090_8_7.fa	ERZ3485393.5	227445	228603	acrE	1-1159/1159	===============	0/0	100.00	98.79	card	U00096:3413864-3415022
