#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.102	33	836	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.102	836	1485	strB_1	1-650/837	============...	0/0	77.66	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.122	809	875	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.125	11	826	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	GQ421466
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.177	1	254	strB_1	584-837/837	..........=====	0/0	30.35	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.221	200	256	sul2_1	1-57/816	==.............	0/0	6.99	100.00	resfinder	AF542061
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.3	15169	15524	tet(34)_1	66-421/465	..============.	0/0	76.56	75.00	resfinder	AB061440
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.47	12259	13185	sul1_2	1-927/927	===============	0/0	100.00	100.00	resfinder	CP002151
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.47	13603	14404	aadA1_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.47	14487	14960	dfrA1_1	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.47	14977	15144	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.59	4145	5350	tet(B)_3	1-1206/1206	===============	0/0	100.00	99.92	resfinder	AP000342
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.59	9777	9896	catB4_1	426-549/549	......../..====	1/4	21.86	95.16	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.66	5500	5556	sul2_1	1-57/816	==.............	0/0	6.99	100.00	resfinder	AF542061
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.67	375	1190	aph(3')-Ic_1	1-816/816	===============	0/0	100.00	99.14	resfinder	X62115
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.67	5408	5474	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_7_92.fa	ERZ3166320.79	282	1142	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
