#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.1	12625	12829	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	94.15	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.1	66531	67939	mdtK	1-1409/1425	========/======	2/4	98.74	75.27	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.1	164150	164567	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.10	70014	71207	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.16	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.10	71230	74379	acrB	1-3150/3150	===============	0/0	100.00	97.75	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.12	1	330	Escherichia_coli_LamB	1012-1341/1341	......../..====	3/10	24.24	93.13	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.12	72782	74248	mdtP	1-1467/1467	===============	0/0	100.00	97.61	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.12	74245	76296	mdtO	1-2052/2052	===============	0/0	100.00	96.88	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.12	76296	77327	mdtN	1-1032/1032	===============	0/0	100.00	95.93	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.12	106550	108194	PmrC	1-1645/1645	===============	0/0	100.00	91.73	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.14	55148	56522	cpxA	1-1375/1375	===============	0/0	100.00	98.47	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.14	56518	57216	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	99.43	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.18	20081	21308	mdtG	1-1228/1228	===============	0/0	100.00	98.37	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.18	29938	31147	mdtH	1-1210/1210	===============	0/0	100.00	98.35	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.18	76353	79797	mfd	1-3445/3447	===============	0/0	99.94	96.92	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.2	93868	94837	PmrF	1-970/970	===============	0/0	100.00	97.53	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.2	304215	304936	baeR	1-722/724	===============	0/0	99.72	97.37	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11679_6_11.fa	ERZ3164678.2	304932	306336	baeS	1-1405/1405	===============	0/0	100.00	90.39	card	AP009048:2165013-2166417
