#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.1	14515	18109	evgS	1-3595/3595	===============	0/0	100.00	96.58	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.1	18113	18728	evgA	1-616/616	===============	0/0	100.00	99.03	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.1	19251	20307	emrK	1-1057/1057	===============	0/0	100.00	96.41	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.1	20306	21845	emrY	1-1540/1540	===============	0/0	100.00	98.57	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.1	127802	128771	PmrF	1-970/970	===============	0/0	100.00	96.29	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.10	17874	19041	PmrE	1-1168/1168	===============	0/0	100.00	98.12	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.10	71535	72783	mdtA	1-1249/1249	===============	0/0	100.00	96.80	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.10	72782	75905	mdtB	1-3124/3124	===============	0/0	100.00	97.25	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.10	75905	78983	mdtC	1-3079/3079	===============	0/0	100.00	96.10	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.10	80395	81799	baeS	1-1405/1405	===============	0/0	100.00	92.24	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.10	81795	82518	baeR	1-724/724	===============	0/0	100.00	96.27	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.103	4954	5368	H-NS	1-415/415	===============	0/0	100.00	99.52	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.106	380	491	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.93	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.109	460	1520	TEM-4	1-1061/1061	===============	0/0	100.00	99.34	card	NG_050265:1-1062
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.11	106935	108167	mdfA	1-1233/1233	===============	0/0	100.00	96.84	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.13	3673	5212	emrB	1-1540/1540	===============	0/0	100.00	98.31	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.13	5228	6401	emrA	1-1174/1174	===============	0/0	100.00	97.96	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.13	6528	7058	emrR	1-531/531	===============	0/0	100.00	99.44	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.15	30329	33443	acrD	1-3115/3115	===============	0/0	100.00	98.72	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.17	117	303	Escherichia_coli_emrE	205-391/1244	..===..........	0/0	15.03	89.84	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.17	38917	42361	mfd	1-3445/3447	===============	0/0	99.94	98.29	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.17	88335	89544	mdtH	1-1210/1210	===============	0/0	100.00	98.10	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.17	98175	99402	mdtG	1-1228/1228	===============	0/0	100.00	98.37	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.20	679	1869	emrD	1-1191/1191	===============	0/0	100.00	98.15	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.20	38733	39909	mdtL	1-1177/1177	===============	0/0	100.00	96.43	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11657_5_71.fa	ERZ3165777.22	54729	55406	kdpE	1-678/678	===============	0/0	100.00	96.75	card	NC_000913.3:721056-721734
