#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.1	22848	23717	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.31	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.1	30060	31702	YojI	1-1644/1644	========/======	1/1	99.94	99.03	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.1	119068	120012	leuO	1-945/945	===============	0/0	100.00	98.20	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.10	9844	11011	PmrE	1-1168/1168	===============	0/0	100.00	95.98	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.10	52855	54263	mdtK	1-1409/1425	========/======	2/4	98.74	75.05	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.101	135	1040	mphA	1-906/906	===============	0/0	100.00	100.00	card	D16251.1:1626-2532
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.101	1037	2275	Mrx	1-1239/1239	===============	0/0	100.00	100.00	card	AY522923.1:7745-8984
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.105	685	871	Escherichia_coli_emrE	205-391/1244	..===..........	0/0	15.03	90.91	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.117	489	1549	TEM-4	1-1061/1061	===============	0/0	100.00	99.06	card	NG_050265:1-1062
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.12	19153	20385	mdfA	1-1233/1233	===============	0/0	100.00	96.03	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	1	72	AAC(6')-Ib'	34-105/3902	=..............	0/0	1.85	98.61	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	86	559	dfrA17	1-474/474	===============	0/0	100.00	100.00	card	DQ838665:1-475
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	690	1479	aadA5	1-790/790	===============	0/0	100.00	100.00	card	AF137361:64-853
/home/ryder/AMR_PROJECT/assemblies/11679_8_47.fa	ERZ3165429.124	1535	1630	AAC(6')-Ib'	3804-3902/3902	......../.....=	3/3	2.46	87.88	card	AY660529.1:1-3903
