#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.102	1628	1692	catB4_1	443-507/549	............==.	0/0	11.84	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.109	148	1008	blaTEM-122_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AY307100
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.129	9	741	strB_1	105-837/837	.==============	0/0	87.57	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.131	629	735	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.39	1	67	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.39	137	1058	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.39	4748	5230	dfrA14_1	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.39	5237	5404	aadA1_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.86	3489	3555	strB_1	105-171/837	.===...........	0/0	8.00	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.95	1	109	strB_1	1-109/837	==.............	0/0	13.02	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.95	109	912	strA_4	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551
/home/ryder/AMR_PROJECT/assemblies/11658_4_11.fa	ERZ3164463.95	973	1788	sul2_2	1-816/816	===============	0/0	100.00	99.88	resfinder	GQ421466
