#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.1	22446	22863	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.10	33746	34469	baeR	1-724/724	===============	0/0	100.00	100.00	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.10	34465	35869	baeS	1-1405/1405	===============	0/0	100.00	99.93	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.10	37281	40359	mdtC	1-3079/3079	===============	0/0	100.00	99.90	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.10	40359	43482	mdtB	1-3124/3124	===============	0/0	100.00	99.97	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.10	43481	44729	mdtA	1-1249/1249	===============	0/0	100.00	96.16	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.10	96342	97509	PmrE	1-1168/1168	===============	0/0	100.00	97.77	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.108	3753	3819	Escherichia_coli_emrE	140-206/1244	.==............	0/0	5.39	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.13	93672	95420	msbA	1-1749/1749	===============	0/0	100.00	100.00	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.14	34970	36310	Escherichia_coli_LamB	1-1341/1341	========/======	2/6	99.78	98.44	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.14	85999	87465	mdtP	1-1467/1467	===============	0/0	100.00	99.93	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.14	87462	89513	mdtO	1-2052/2052	===============	0/0	100.00	100.00	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.14	89513	90544	mdtN	1-1032/1032	===============	0/0	100.00	99.90	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.15	49189	50568	patA	1-1380/1380	===============	0/0	100.00	100.00	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.15	65932	66754	bacA	1-823/823	===============	0/0	100.00	99.03	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.15	89129	90616	tolC	1-1488/1488	===============	0/0	100.00	99.73	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.153	1054	1258	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.18	14992	15625	CRP	1-634/634	===============	0/0	100.00	99.84	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.2	44507	47621	acrD	1-3115/3115	===============	0/0	100.00	100.00	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.25	37836	38220	marA	1-385/385	===============	0/0	100.00	100.00	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.27	51917	52447	emrR	1-531/531	===============	0/0	100.00	100.00	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.27	52574	53747	emrA	1-1174/1174	===============	0/0	100.00	100.00	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.27	53763	55302	emrB	1-1540/1540	===============	0/0	100.00	100.00	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.28	8987	10361	cpxA	1-1375/1375	===============	0/0	100.00	98.98	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.28	10357	11055	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	97.85	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.29	53741	54974	mdtM	1-1234/1234	===============	0/0	100.00	100.00	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.3	98586	99555	PmrF	1-970/970	===============	0/0	100.00	100.00	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.35	42670	44078	mdtK	1-1409/1425	========/======	2/4	98.74	75.05	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.36	19050	19919	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.31	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.36	26262	27905	YojI	1-1644/1644	===============	0/0	100.00	98.36	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.38	22152	22566	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.4	80527	83973	mfd	1-3447/3447	===============	0/0	100.00	99.94	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.4	129164	130373	mdtH	1-1210/1210	===============	0/0	100.00	99.92	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.4	139001	140228	mdtG	1-1228/1228	===============	0/0	100.00	100.00	card	NC_007779:1115841-1117068
