#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.109	1	529	strA_4	1-529/804	==========.....	0/0	65.80	100.00	resfinder	AF321551
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.109	590	1405	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	GQ421466
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.110	1628	1693	catB4_1	443-508/549	............==.	0/0	12.02	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.113	589	1449	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	JF910132
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.123	1	67	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.123	205	1020	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.125	9	845	strB_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.125	845	1121	strA_1	528-804/804	.........======	0/0	34.45	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.126	1	66	catB4_1	443-508/549	............==.	0/0	12.02	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.150	1	67	strA_1	528-594/804	.........===...	0/0	8.33	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.150	141	623	dfrA14_1	1-483/483	===============	0/0	100.00	99.79	resfinder	DQ388123
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.150	631	700	strA_1	463-532/804	........==.....	0/0	8.71	98.57	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.57	398	504	catB4_1	443-549/549	............===	0/0	19.49	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.57	11284	11350	catB4_1	443-509/549	............==.	0/0	12.20	100.00	resfinder	EU935739
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.63	1	59	strB_1	779-837/837	.............==	0/0	7.05	100.00	resfinder	M96392
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	139752	140225	dfrA1_1	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	140891	141690	aadA1_1	170-972/972	..======/======	1/3	82.30	99.38	resfinder	X02340
